name,code,childrenUrl,comment,url
"Durata medie a cursurilor de formare profesionala continua, pe sexe si clase de marime a intreprinderilor",FPC103B,matrix,,matrix
Durata medie a cursurilor de formare profesionala continua pe sexe si forme de proprietate a intreprinderilor,FPC103C,matrix,,matrix
Costul formarii profesionale continue pe elemente de cost si activitati ale economiei nationale,FPC104A,matrix,,matrix
Costul formarii profesionale continue pe elemente de cost si clase de marime ale intreprinderilor,FPC104B,matrix,,matrix
Costul formarii profesionale continue pe elemente de cost si forme de proprietate,FPC104C,matrix,,matrix
Costul cursurilor formarii profesionale continue pe elemente de cost si activitati ale economiei nationale,FPC104D,matrix,,matrix
Costul cursurilor formarii profesionale continue pe elemente de cost si clase de marime ale intreprinderilor,FPC104E,matrix,,matrix
Costul cursurilor formarii profesionale continue pe elemente de cost si forme de proprietate ale intreprinderilor,FPC104F,matrix,,matrix
"Rata globala de participare pentru angajatii din toate intreprinderile la cursuri de formare profesionala continua, pe activitati ale economiei nationale si sexe",FPC105A,matrix,,matrix
"Rata globala de participare pentru angajatii din toate intreprinderile la cursuri de formare profesionala continua, pe clase de marime ale intreprinderilor si sexe",FPC105B,matrix,,matrix
"Rata globala de participare pentru angajatii din toate intreprinderile la cursuri de formare profesionala continua, pe forme de proprietate a intreprinderilor si sexe",FPC105C,matrix,,matrix
"Rata de participare pentru angajatii din intreprinderile care au oferit cursuri de formare profesionala continua, pe activitati ale economiei nationale si sexe",FPC105D,matrix,,matrix
"Rata de participare pentru angajatii din intreprinderile care au oferit cursuri de formare profesionala continua, pe clase de marime ale intreprinderilor si sexe",FPC105E,matrix,,matrix
"Rata de participare pentru angajatii din intreprinderile care au oferit cursuri de formare profesionala continua, pe forme de proprietate ale intreprinderilor si sexe",FPC105F,matrix,,matrix
"Rata de participare pentru angajatii din intreprinderile care au oferit cursuri de formare profesionala continua, pe activitati ale economiei nationale si grupe de varsta",FPC105G,matrix,,matrix
"Rata de participare pentru angajatii din intreprinderile care au oferit cursuri de formare profesionala continua, pe clase de marime ale intreprinderilor si grupe de varsta",FPC105H,matrix,,matrix
"Rata de participare pentru angajatii din intreprinderile care au oferit cursuri de formare profesionala continua, pe forme de proprietate ale intreprinderilor si grupe de varsta",FPC105I,matrix,,matrix
Repartizarea timpului de pregatire la cursuri de formare profesionala continua pe activitati ale economiei nationale si domenii de pregatire,FPC106A,matrix,,matrix
Repartizarea timpului de pregatire la cursuri de formare profesionala continua pe clase de marime ale intreprinderilor si domenii de pregatire,FPC106B,matrix,,matrix
Repartizarea timpului de pregatire la cursuri de formare profesionala continua pe forme de proprietate ale intreprinderilor si domenii de pregatire,FPC106C,matrix,,matrix
"Intreprinderi care au oferit formare profesionala initiala, si ponderea acestora in total intreprinderi, pe activitati ale economiei nationale si activitati ale industriei",FPC107A,matrix,,matrix
"Intreprinderi care au oferit formare profesionala initiala, si ponderea acestora in total intreprinderi, pe clase de marime si categorii de unitati",FPC107B,matrix,,matrix
"Intreprinderi care au oferit formare profesionala initiala, si ponderea acestora in total intreprinderi, pe forma de proprietate si categorii de unitati",FPC107C,matrix,,matrix
"Suprafata intravilana a municipiilor si oraselor, pe judete si localitati",GOS102A,matrix,,matrix
"Suprafata intravilana a municipiilor si oraselor, pe macroregiuni, regiuni de dezvoltare si judete",GOS102B,matrix,,matrix
Suprafata spatiilor verzi pe judete si localitati (municipii si orase),GOS103A,matrix,,matrix
"Suprafata spatiilor verzi in municipii si orase, pe macroregiuni, regiuni de dezvoltare si judete",GOS103B,matrix,,matrix
Lungimea strazilor orasenesti pe judete si localitati ,GOS104A,matrix,,matrix
"Lungimea strazilor orasenesti pe macroregiuni, regiuni de dezvoltare si judete",GOS104B,matrix,,matrix
"Lungimea strazilor orasenesti modernizate, pe judete si localitati",GOS105A,matrix,,matrix
"Lungimea strazilor orasenesti modernizate, pe macroregiuni, regiuni de dezvoltare si judete",GOS105B,matrix,,matrix
"Lungimea totala a retelei simple de distributie a apei potabile pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",GOS106A,matrix,,matrix
"Lungimea totala  a retelei  simple de distributie a apei potabile, pe judete si localitati",GOS106B,matrix,,matrix
"Numarul localitatilor cu retea de distributie a apei, pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",GOS106C,matrix,,matrix
Capacitatea instalatiilor de producere a apei potabile pe judete si localitati,GOS107A,matrix,,matrix
"Capacitatea instalatiilor de producere a apei potabile pe macroregiuni, regiuni de dezvoltare si judete",GOS107B,matrix,,matrix
"Capacitatea instalatiilor de producere a apei potabile pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",GOS107C,matrix,,matrix
"Cantitatea de apa potabila distribuita consumatorilor, pe judete si localitati",GOS108A,matrix,,matrix
"Cantitatea de apa potabila distribuita consumatorilor, pe macroregiuni, regiuni de dezvoltare si judete",GOS108B,matrix,,matrix
"Cantitatea de apa potabila distribuita consumatorilor pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",GOS108C,matrix,,matrix
Energia termica distribuita pe judete si localitati,GOS109A,matrix,,matrix
"Energia termica distribuita pe macroregiuni, regiuni de dezvoltare si judete",GOS109B,matrix,,matrix
"Numarul localitatilor in care se distibuie energia termica pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",GOS109C,matrix,,matrix
"Energia termica distribuita pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",GOS109D,matrix,,matrix
"Lungimea totala simpla a conductelor de canalizare, pe judete si localitati",GOS110A,matrix,,matrix
"Lungimea totala simpla a conductelor de canalizare, pe macroregiuni, regiuni de dezvoltare si judete",GOS110B,matrix,,matrix
"Numarul localitatilor cu canalizare publica, pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",GOS110C,matrix,,matrix
"Lungimea totala simpla a conductelor de canalizare pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",GOS110D,matrix,,matrix
"Debitul statiilor in functiune pentru epurarea apei reziduale, pe judete si localitati",GOS111A,matrix,,matrix
"Debitul statiilor in functiune pentru epurarea apei reziduale, pe macroregiuni, regiuni de dezvoltare si judete",GOS111B,matrix,,matrix
"Cantitatea de deseuri solide urbane depozitate, pe macroregiuni, regiuni de dezvoltare si judete",GOS111C,matrix,,matrix
"Vehicule in inventar pentru transport public local de pasageri, pe tipuri de vehicule, pe judete si localitati",GOS112B,matrix,,matrix
"Vehicule in inventar pentru transport public local de pasageri, pe tipuri de vehicule, pe macroregiuni, regiuni de dezvoltare si judete",GOS112C,matrix,,matrix
"Pasageri transportati in transportul public local, pe tipuri de vehicule, pe macroregiuni, regiuni de dezvoltare si judete",GOS114B,matrix,,matrix
"Lungimea liniei simple in transportul public local la sfarsitul anului, pe tipuri de vehicule, pe macroregiuni, regiuni de dezvoltare si judete",GOS115B,matrix,,matrix
"Lungimea totala a conductelor de distributie a gazelor, pe judete si localitati",GOS116A,matrix,,matrix
"Lungimea totala a conductelor de distributie a gazelor, pe macroregiuni, regiuni de dezvoltare si judete",GOS116B,matrix,,matrix
"Lungimea totala a conductelor de distributie a gazelor pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",GOS116C,matrix,,matrix
"Numarul localitatilor in care se distribuie gaze naturale pe medii de rezidenta, macroregiuni, regiuni de dezvoltare, judete",GOS117A,matrix,,matrix
"Gaze naturale distribuite, dupa destinatie, pe judete si localitati",GOS118A,matrix,,matrix
"Gaze naturale distribuite, dupa destinatie, pe macroregiuni, regiuni de dezvoltare si judete",GOS118B,matrix,,matrix
"Greve declansate cu respectarea procedurilor legale, pe feluri de greve",GRV101A,matrix,,matrix
"Salariati din unitatile in care au avut loc greve, pe feluri de greve si categorii de persoane",GRV102A,matrix,,matrix
"Padure, alte terenuri cu vegetatie forestiera si arbori din afara padurii, pe grupe de specii",IFN100A,matrix,,matrix
Indicii valorici ai  cifrei de afaceri din unitatile industriale pe total (piata interna si piata externa) - an de baza 2015,IND101H,matrix,,matrix
Indicii valorici ai  cifrei de afaceri din unitatile industriale pe piata interna - an de baza 2015,IND101I,matrix,,matrix
Indicii valorici ai  cifrei de afaceri din unitatile industriale pe piata externa - an de baza 2015,IND101J,matrix,,matrix
"Indicii valorici ai comenzilor noi din industria prelucratoare care lucreaza pe baza de comenzi, pe total (piata interna si piata externa) - an de baza 2015",IND102H,matrix,,matrix
"Indicii valorici ai comenzilor noi din industria prelucratoare care lucreaza pe baza de comenzi, pe piata interna - an de baza 2015",IND102I,matrix,,matrix
"Indicii valorici ai comenzilor noi din industria prelucratoare care lucreaza pe baza de comenzi, pe piata externa - an de baza 2015",IND102J,matrix,,matrix
Productia industriala pe activitati la nivel de diviziune CAEN Rev.1,IND103A,matrix,,matrix
"Productia industriala pe forme de proprietate, conform CAEN Rev.1",IND103B,matrix,,matrix
Productia industriala pe activitati la nivel de diviziune CAEN Rev.2,IND103C,matrix,,matrix
"Structura productiei industriale pe activitati, la nivel de diviziune CAEN Rev.1",IND103D,matrix,,matrix
"Structura productiei industriale pe activitati, la nivel de diviziune CAEN Rev.2",IND103E,matrix,,matrix
"Indicii productiei industriale - lunari, pe activitati ale industriei, CAEN Rev.2 - serie bruta - an de baza 2015",IND104K,matrix,,matrix
"Indicii productiei industriale, lunari, pe activitati ale industriei, CAEN Rev.2 - serie ajustata cu numarul de zile lucratoare - an de baza 2015",IND104L,matrix,,matrix
"Indicii productiei industriale,  lunari, pe activitati ale industriei, CAEN Rev.2 - serie ajustata cu numarul de zile lucratoare si de sezonalitate - an de baza 2015",IND104M,matrix,,matrix
"Indicii productivitatii muncii in industrie, pe activitati CAEN Rev.2, serii lunare - an de baza 2015",IND105E,matrix,,matrix
Productia principalelor produse industriale ,IND106A,matrix,,matrix
Productia principalelor produse industriale,IND106C,matrix,,matrix
Resursele de energie primara pe surse de provenienta si categorii de resurse,IND107A,matrix,,matrix
Balanta energetica pe elemente componenete,IND108A,matrix,,matrix
Consumul final energetic in industrie pe activitati ale industriei (inclusiv constructii),IND109A,matrix,,matrix
Balanta energiei electrice pe elemente componente,IND110A,matrix,,matrix
Balanta energiei termice pe elemente componente,IND111A,matrix,,matrix
"Consumul final de energie electrica in industrie (inclusiv constructii), pe activitati ale industriei",IND112A,matrix,,matrix
"Consumul final de energie termica in industrie (inclusiv constructii), pe activitati ale industriei",IND113A,matrix,,matrix
Puterea instalata a grupurilor electrogene la sfarsitul anului pe categorii de centrale electrice,IND114A,matrix,,matrix
"Consumul specific de combustibil pentru producerea energiei termoelectrice, dupa felul combustibilului consumat, kg echivalent petrol pentru 1000 KWh",IND116A,matrix,,matrix
Productia de energie electrica pe categorii de centrale electrice,IND118A,matrix,,matrix
Structura productiei de energie termoelectrica dupa felul combustibilului consumat,IND120A,matrix,,matrix
Gradul de independenta energetica,IND121A,matrix,,matrix
"Valoarea productiei industriale vandute, exporturilor si importurilor, pe diviziuni CAEN Rev2",IND130A,matrix,,matrix
"Valoarea productiei industriale vandute, exporturilor si importurilor pe clase CAEN Rev2",IND130B,matrix,,matrix
Tipologia inovatorilor,INO101A,matrix,,matrix
"Intreprinderi inovatoare, pe activitati si clase de marime",INO101B,matrix,,matrix
"Intreprinderi inovatoare si non-inovatoare, pe activitati, clase de marime, pe macroregiuni si regiuni de dezvoltare",INO101C,matrix,,matrix
Cifra de afaceri a intreprinderilor inovatoare pe activitati si clase de marime,INO101D,matrix,,matrix
"Numarul mediu al salariatilor intreprinderilor inovatoare, pe activitati si clase de marime",INO101E,matrix,,matrix
"Ponderea intreprinderilor inovatoare si non-inovatoare, dupa locatia pietei de desfacere a bunurilor, in total intreprinderi, pe activitati si clase de marime",INO101F,matrix,,matrix
"Ponderea intreprinderilor inovatoare si non-inovatoare, care apartin unui grup de intreprinderi, in total intreprinderi, pe activitati si clase de marime",INO101G,matrix,,matrix
"Intreprinderile inovatoare, pe tipuri de inovatori, activitati, clase de marime, pe macroregiuni si regiuni de dezvoltare",INO102A,matrix,,matrix
"Intreprinderi inovatoare (Inovatori de succes), pe tipuri de inovare, activitati si clase de marime",INO102B,matrix,,matrix
"Ponderea intreprinderilor cu inovatie de produs si/sau proces, care au indicat cea mai importanta sursa de informatii pentru inovatie, in total intreprinderi inovatoare, pe activitati, clase de marime si tip de sursa",INO102C,matrix,,matrix
"Ponderea intreprinderilor inovatoare care coopereaza, in total intreprinderi inovatoare, pe activitati, clase de marime, locatie geografica si tip de partener

",INO102D,matrix,,matrix
"Ponderea intreprinderilor cu inovatie de produs si/sau proces care au indicat obiective cu grad ridicat de importanta, in total intreprinderi inovatoare, pe activitati, clase de marime si tip de obiectiv

",INO102E,matrix,,matrix
"Ponderea intreprinderilor inovatoare care au primit fonduri publice, in total intreprinderi inovatoare, pe activitati, clase de marime si tip de fond public",INO102F,matrix,,matrix
"Ponderea cifrei de afaceri a intreprinderilor cu inovatie de produs, in cifra de afaceri totala a intreprinderilor, pe activitati si clase de marime",INO102G,matrix,,matrix
"Ponderea intreprinderilor inovatoare dupa locatia dezvoltarii inovatiei, in total intreprinderi, pe activitati, clase de marime

",INO102H,matrix,,matrix
"Ponderea intreprinderilor inovatoare dupa tipul specific de inovatie, in total intreprinderi, pe activitati si clase de marime 
",INO102I,matrix,,matrix
"Cheltuieli pentru inovatie ale intreprinderilor inovatoare, pe activitati, clase de marime si elemente componente",INO103A,matrix,,matrix
"Ponderea intreprinderilor cu inovatie de organizare si/sau de marketing, in total intreprinderi, pe activitati si clase de marime",INO104A,matrix,,matrix
